2025-09-18 14:22:35 INFO  [main] in.parthi.ui.ProductInterface - Start taking product details from user
2025-09-18 17:32:39 WARN  [main] org.hibernate.orm.deprecation - HHH90000025: SQLServerDialect does not need to be specified explicitly using 'hibernate.dialect' (remove the property setting and it will be selected by default)
2025-09-18 17:32:41 INFO  [main] o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
2025-09-18 17:32:41 INFO  [main] o.hibernate.orm.connections.access - HHH10001501: Connection obtained from JdbcConnectionAccess [org.hibernate.engine.jdbc.env.internal.JdbcEnvironmentInitiator$ConnectionProviderJdbcConnectionAccess@27898e13] for (non-JTA) DDL execution was not in auto-commit mode; the Connection 'local transaction' will be committed and the Connection will be set into auto-commit mode.
2025-09-18 17:32:42 INFO  [main] i.parthi.core.repository.ProductRepo - Largest Product ID: SA-01
2025-09-18 17:32:42 INFO  [main] o.hibernate.orm.connections.pooling - HHH10001008: Cleaning up connection pool [jdbc:sqlserver://acceleratron.in:3133;databaseName=parthi_erp;encrypt=false]
2025-09-18 17:34:32 ERROR [main] in.parthi.ui.ProductInterface - No line found
2025-09-18 17:34:38 INFO  [main] in.parthi.ui.ProductInterface - Start taking product details from user
2025-09-18 17:34:50 INFO  [main] o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: Logistic]
2025-09-18 17:34:50 INFO  [main] org.hibernate.Version - HHH000412: Hibernate ORM core version 6.5.2.Final
2025-09-18 17:34:50 INFO  [main] o.h.c.i.RegionFactoryInitiator - HHH000026: Second-level cache disabled
2025-09-18 17:34:50 WARN  [main] o.hibernate.orm.connections.pooling - HHH10001002: Using built-in connection pool (not intended for production use)
2025-09-18 17:34:50 INFO  [main] o.hibernate.orm.connections.pooling - HHH10001005: Loaded JDBC driver class: com.microsoft.sqlserver.jdbc.SQLServerDriver
2025-09-18 17:34:50 INFO  [main] o.hibernate.orm.connections.pooling - HHH10001012: Connecting with JDBC URL [jdbc:sqlserver://acceleratron.in:3133;databaseName=parthi_erp;encrypt=false]
2025-09-18 17:34:50 INFO  [main] o.hibernate.orm.connections.pooling - HHH10001001: Connection properties: {password=****, user=acc}
2025-09-18 17:34:50 INFO  [main] o.hibernate.orm.connections.pooling - HHH10001003: Autocommit mode: false
2025-09-18 17:34:50 INFO  [main] o.hibernate.orm.connections.pooling - HHH10001115: Connection pool size: 20 (min=1)
2025-09-18 17:34:51 WARN  [main] org.hibernate.orm.deprecation - HHH90000025: SQLServerDialect does not need to be specified explicitly using 'hibernate.dialect' (remove the property setting and it will be selected by default)
2025-09-18 17:34:53 INFO  [main] o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
2025-09-18 17:34:53 INFO  [main] o.hibernate.orm.connections.access - HHH10001501: Connection obtained from JdbcConnectionAccess [org.hibernate.engine.jdbc.env.internal.JdbcEnvironmentInitiator$ConnectionProviderJdbcConnectionAccess@27898e13] for (non-JTA) DDL execution was not in auto-commit mode; the Connection 'local transaction' will be committed and the Connection will be set into auto-commit mode.
2025-09-18 17:34:54 INFO  [main] i.parthi.core.repository.ProductRepo - Largest Product ID: SA-01
2025-09-18 17:34:54 INFO  [main] o.hibernate.orm.connections.pooling - HHH10001008: Cleaning up connection pool [jdbc:sqlserver://acceleratron.in:3133;databaseName=parthi_erp;encrypt=false]
2025-09-18 17:37:36 ERROR [main] in.parthi.ui.ProductInterface - No line found
2025-09-18 17:37:42 INFO  [main] in.parthi.ui.ProductInterface - Start taking product details from user
2025-09-18 17:37:48 INFO  [main] o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: Logistic]
2025-09-18 17:37:48 INFO  [main] org.hibernate.Version - HHH000412: Hibernate ORM core version 6.5.2.Final
2025-09-18 17:37:48 INFO  [main] o.h.c.i.RegionFactoryInitiator - HHH000026: Second-level cache disabled
2025-09-18 17:37:48 WARN  [main] o.hibernate.orm.connections.pooling - HHH10001002: Using built-in connection pool (not intended for production use)
2025-09-18 17:37:49 INFO  [main] o.hibernate.orm.connections.pooling - HHH10001005: Loaded JDBC driver class: com.microsoft.sqlserver.jdbc.SQLServerDriver
2025-09-18 17:37:49 INFO  [main] o.hibernate.orm.connections.pooling - HHH10001012: Connecting with JDBC URL [jdbc:sqlserver://acceleratron.in:3133;databaseName=parthi_erp;encrypt=false]
2025-09-18 17:37:49 INFO  [main] o.hibernate.orm.connections.pooling - HHH10001001: Connection properties: {password=****, user=acc}
2025-09-18 17:37:49 INFO  [main] o.hibernate.orm.connections.pooling - HHH10001003: Autocommit mode: false
2025-09-18 17:37:49 INFO  [main] o.hibernate.orm.connections.pooling - HHH10001115: Connection pool size: 20 (min=1)
2025-09-18 17:37:49 WARN  [main] org.hibernate.orm.deprecation - HHH90000025: SQLServerDialect does not need to be specified explicitly using 'hibernate.dialect' (remove the property setting and it will be selected by default)
2025-09-18 17:37:51 INFO  [main] o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
2025-09-18 17:37:51 INFO  [main] o.hibernate.orm.connections.access - HHH10001501: Connection obtained from JdbcConnectionAccess [org.hibernate.engine.jdbc.env.internal.JdbcEnvironmentInitiator$ConnectionProviderJdbcConnectionAccess@27898e13] for (non-JTA) DDL execution was not in auto-commit mode; the Connection 'local transaction' will be committed and the Connection will be set into auto-commit mode.
2025-09-18 17:37:52 INFO  [main] i.parthi.core.repository.ProductRepo - Largest Product ID: SA-001
2025-09-18 17:37:52 INFO  [main] o.hibernate.orm.connections.pooling - HHH10001008: Cleaning up connection pool [jdbc:sqlserver://acceleratron.in:3133;databaseName=parthi_erp;encrypt=false]
2025-09-18 17:38:03 ERROR [main] in.parthi.ui.ProductInterface - No line found
2025-09-18 17:38:11 INFO  [main] in.parthi.ui.ProductInterface - Start taking product details from user
2025-09-18 17:38:15 INFO  [main] o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: Logistic]
2025-09-18 17:38:15 INFO  [main] org.hibernate.Version - HHH000412: Hibernate ORM core version 6.5.2.Final
2025-09-18 17:38:15 INFO  [main] o.h.c.i.RegionFactoryInitiator - HHH000026: Second-level cache disabled
2025-09-18 17:38:16 WARN  [main] o.hibernate.orm.connections.pooling - HHH10001002: Using built-in connection pool (not intended for production use)
2025-09-18 17:38:16 INFO  [main] o.hibernate.orm.connections.pooling - HHH10001005: Loaded JDBC driver class: com.microsoft.sqlserver.jdbc.SQLServerDriver
2025-09-18 17:38:16 INFO  [main] o.hibernate.orm.connections.pooling - HHH10001012: Connecting with JDBC URL [jdbc:sqlserver://acceleratron.in:3133;databaseName=parthi_erp;encrypt=false]
2025-09-18 17:38:16 INFO  [main] o.hibernate.orm.connections.pooling - HHH10001001: Connection properties: {password=****, user=acc}
2025-09-18 17:38:16 INFO  [main] o.hibernate.orm.connections.pooling - HHH10001003: Autocommit mode: false
2025-09-18 17:38:16 INFO  [main] o.hibernate.orm.connections.pooling - HHH10001115: Connection pool size: 20 (min=1)
2025-09-18 17:38:17 WARN  [main] org.hibernate.orm.deprecation - HHH90000025: SQLServerDialect does not need to be specified explicitly using 'hibernate.dialect' (remove the property setting and it will be selected by default)
2025-09-18 17:38:18 INFO  [main] o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
2025-09-18 17:38:18 INFO  [main] o.hibernate.orm.connections.access - HHH10001501: Connection obtained from JdbcConnectionAccess [org.hibernate.engine.jdbc.env.internal.JdbcEnvironmentInitiator$ConnectionProviderJdbcConnectionAccess@27898e13] for (non-JTA) DDL execution was not in auto-commit mode; the Connection 'local transaction' will be committed and the Connection will be set into auto-commit mode.
2025-09-18 17:38:20 INFO  [main] i.parthi.core.repository.ProductRepo - Largest Product ID: SA-002
2025-09-18 17:38:20 INFO  [main] o.hibernate.orm.connections.pooling - HHH10001008: Cleaning up connection pool [jdbc:sqlserver://acceleratron.in:3133;databaseName=parthi_erp;encrypt=false]
2025-09-18 17:40:59 INFO  [main] o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: Logistic]
2025-09-18 17:40:59 INFO  [main] o.h.c.i.RegionFactoryInitiator - HHH000026: Second-level cache disabled
2025-09-18 17:40:59 WARN  [main] o.hibernate.orm.connections.pooling - HHH10001002: Using built-in connection pool (not intended for production use)
2025-09-18 17:40:59 INFO  [main] o.hibernate.orm.connections.pooling - HHH10001005: Loaded JDBC driver class: com.microsoft.sqlserver.jdbc.SQLServerDriver
2025-09-18 17:40:59 INFO  [main] o.hibernate.orm.connections.pooling - HHH10001012: Connecting with JDBC URL [jdbc:sqlserver://acceleratron.in:3133;databaseName=parthi_erp;encrypt=false]
2025-09-18 17:40:59 INFO  [main] o.hibernate.orm.connections.pooling - HHH10001001: Connection properties: {password=****, user=acc}
2025-09-18 17:40:59 INFO  [main] o.hibernate.orm.connections.pooling - HHH10001003: Autocommit mode: false
2025-09-18 17:40:59 INFO  [main] o.hibernate.orm.connections.pooling - HHH10001115: Connection pool size: 20 (min=1)
2025-09-18 17:41:00 WARN  [main] org.hibernate.orm.deprecation - HHH90000025: SQLServerDialect does not need to be specified explicitly using 'hibernate.dialect' (remove the property setting and it will be selected by default)
2025-09-18 17:41:00 INFO  [main] o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
2025-09-18 17:41:00 INFO  [main] o.hibernate.orm.connections.access - HHH10001501: Connection obtained from JdbcConnectionAccess [org.hibernate.engine.jdbc.env.internal.JdbcEnvironmentInitiator$ConnectionProviderJdbcConnectionAccess@30b9728f] for (non-JTA) DDL execution was not in auto-commit mode; the Connection 'local transaction' will be committed and the Connection will be set into auto-commit mode.
2025-09-18 17:41:01 INFO  [main] o.hibernate.orm.connections.pooling - HHH10001008: Cleaning up connection pool [jdbc:sqlserver://acceleratron.in:3133;databaseName=parthi_erp;encrypt=false]
2025-09-18 17:41:01 WARN  [main] i.parthi.core.service.ProductService - Product with id: SA-003 not found in database
2025-09-18 17:41:01 INFO  [main] o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: Logistic]
2025-09-18 17:41:01 INFO  [main] o.h.c.i.RegionFactoryInitiator - HHH000026: Second-level cache disabled
2025-09-18 17:41:01 WARN  [main] o.hibernate.orm.connections.pooling - HHH10001002: Using built-in connection pool (not intended for production use)
2025-09-18 17:41:01 INFO  [main] o.hibernate.orm.connections.pooling - HHH10001005: Loaded JDBC driver class: com.microsoft.sqlserver.jdbc.SQLServerDriver
2025-09-18 17:41:01 INFO  [main] o.hibernate.orm.connections.pooling - HHH10001012: Connecting with JDBC URL [jdbc:sqlserver://acceleratron.in:3133;databaseName=parthi_erp;encrypt=false]
2025-09-18 17:41:01 INFO  [main] o.hibernate.orm.connections.pooling - HHH10001001: Connection properties: {password=****, user=acc}
2025-09-18 17:41:01 INFO  [main] o.hibernate.orm.connections.pooling - HHH10001003: Autocommit mode: false
2025-09-18 17:41:01 INFO  [main] o.hibernate.orm.connections.pooling - HHH10001115: Connection pool size: 20 (min=1)
2025-09-18 17:41:01 WARN  [main] org.hibernate.orm.deprecation - HHH90000025: SQLServerDialect does not need to be specified explicitly using 'hibernate.dialect' (remove the property setting and it will be selected by default)
2025-09-18 17:41:01 INFO  [main] o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
2025-09-18 17:41:01 INFO  [main] o.hibernate.orm.connections.access - HHH10001501: Connection obtained from JdbcConnectionAccess [org.hibernate.engine.jdbc.env.internal.JdbcEnvironmentInitiator$ConnectionProviderJdbcConnectionAccess@4790b897] for (non-JTA) DDL execution was not in auto-commit mode; the Connection 'local transaction' will be committed and the Connection will be set into auto-commit mode.
2025-09-18 17:41:02 INFO  [main] i.parthi.core.repository.ProductRepo - Product with id: SA-003 added to the database
2025-09-18 17:41:02 INFO  [main] o.hibernate.orm.connections.pooling - HHH10001008: Cleaning up connection pool [jdbc:sqlserver://acceleratron.in:3133;databaseName=parthi_erp;encrypt=false]
2025-09-18 18:13:23 INFO  [main] in.parthi.ui.ProductInterface - Start taking product details from user
2025-09-18 18:13:41 ERROR [main] in.parthi.ui.ProductInterface - No line found
2025-09-18 18:13:41 WARN  [main] in.parthi.ui.Logistics - null
2025-09-18 18:13:46 INFO  [main] in.parthi.ui.ProductInterface - Start taking product details from user
2025-09-18 18:14:04 INFO  [main] o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: Logistic]
2025-09-18 18:14:04 INFO  [main] org.hibernate.Version - HHH000412: Hibernate ORM core version 6.5.2.Final
2025-09-18 18:14:04 INFO  [main] o.h.c.i.RegionFactoryInitiator - HHH000026: Second-level cache disabled
2025-09-18 18:14:04 WARN  [main] o.hibernate.orm.connections.pooling - HHH10001002: Using built-in connection pool (not intended for production use)
2025-09-18 18:14:04 INFO  [main] o.hibernate.orm.connections.pooling - HHH10001005: Loaded JDBC driver class: com.microsoft.sqlserver.jdbc.SQLServerDriver
2025-09-18 18:14:04 INFO  [main] o.hibernate.orm.connections.pooling - HHH10001012: Connecting with JDBC URL [jdbc:sqlserver://acceleratron.in:3133;databaseName=parthi_erp;encrypt=false]
2025-09-18 18:14:04 INFO  [main] o.hibernate.orm.connections.pooling - HHH10001001: Connection properties: {password=****, user=acc}
2025-09-18 18:14:04 INFO  [main] o.hibernate.orm.connections.pooling - HHH10001003: Autocommit mode: false
2025-09-18 18:14:04 INFO  [main] o.hibernate.orm.connections.pooling - HHH10001115: Connection pool size: 20 (min=1)
2025-09-18 18:14:05 WARN  [main] org.hibernate.orm.deprecation - HHH90000025: SQLServerDialect does not need to be specified explicitly using 'hibernate.dialect' (remove the property setting and it will be selected by default)
2025-09-18 18:14:07 INFO  [main] o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
2025-09-18 18:14:07 INFO  [main] o.hibernate.orm.connections.access - HHH10001501: Connection obtained from JdbcConnectionAccess [org.hibernate.engine.jdbc.env.internal.JdbcEnvironmentInitiator$ConnectionProviderJdbcConnectionAccess@5396eeb1] for (non-JTA) DDL execution was not in auto-commit mode; the Connection 'local transaction' will be committed and the Connection will be set into auto-commit mode.
2025-09-18 18:14:08 INFO  [main] i.parthi.core.repository.ProductRepo - Largest Product ID: SA-003
2025-09-18 18:14:08 INFO  [main] o.hibernate.orm.connections.pooling - HHH10001008: Cleaning up connection pool [jdbc:sqlserver://acceleratron.in:3133;databaseName=parthi_erp;encrypt=false]
2025-09-18 18:14:23 ERROR [main] in.parthi.ui.ProductInterface - No line found
2025-09-18 18:14:28 INFO  [main] in.parthi.ui.ProductInterface - Start taking product details from user
2025-09-18 18:14:40 INFO  [main] o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: Logistic]
2025-09-18 18:14:40 INFO  [main] org.hibernate.Version - HHH000412: Hibernate ORM core version 6.5.2.Final
2025-09-18 18:14:40 INFO  [main] o.h.c.i.RegionFactoryInitiator - HHH000026: Second-level cache disabled
2025-09-18 18:14:40 WARN  [main] o.hibernate.orm.connections.pooling - HHH10001002: Using built-in connection pool (not intended for production use)
2025-09-18 18:14:41 INFO  [main] o.hibernate.orm.connections.pooling - HHH10001005: Loaded JDBC driver class: com.microsoft.sqlserver.jdbc.SQLServerDriver
2025-09-18 18:14:41 INFO  [main] o.hibernate.orm.connections.pooling - HHH10001012: Connecting with JDBC URL [jdbc:sqlserver://acceleratron.in:3133;databaseName=parthi_erp;encrypt=false]
2025-09-18 18:14:41 INFO  [main] o.hibernate.orm.connections.pooling - HHH10001001: Connection properties: {password=****, user=acc}
2025-09-18 18:14:41 INFO  [main] o.hibernate.orm.connections.pooling - HHH10001003: Autocommit mode: false
2025-09-18 18:14:41 INFO  [main] o.hibernate.orm.connections.pooling - HHH10001115: Connection pool size: 20 (min=1)
2025-09-18 18:14:41 WARN  [main] org.hibernate.orm.deprecation - HHH90000025: SQLServerDialect does not need to be specified explicitly using 'hibernate.dialect' (remove the property setting and it will be selected by default)
2025-09-18 18:14:43 INFO  [main] o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
2025-09-18 18:14:43 INFO  [main] o.hibernate.orm.connections.access - HHH10001501: Connection obtained from JdbcConnectionAccess [org.hibernate.engine.jdbc.env.internal.JdbcEnvironmentInitiator$ConnectionProviderJdbcConnectionAccess@27898e13] for (non-JTA) DDL execution was not in auto-commit mode; the Connection 'local transaction' will be committed and the Connection will be set into auto-commit mode.
2025-09-18 18:14:44 INFO  [main] i.parthi.core.repository.ProductRepo - Largest Product ID: SA-001
2025-09-18 18:14:44 INFO  [main] o.hibernate.orm.connections.pooling - HHH10001008: Cleaning up connection pool [jdbc:sqlserver://acceleratron.in:3133;databaseName=parthi_erp;encrypt=false]
2025-09-18 18:15:11 ERROR [main] in.parthi.ui.ProductInterface - No line found
2025-09-18 18:15:22 INFO  [main] in.parthi.ui.ProductInterface - Start taking product details from user
2025-09-18 18:15:30 INFO  [main] o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: Logistic]
2025-09-18 18:15:30 INFO  [main] org.hibernate.Version - HHH000412: Hibernate ORM core version 6.5.2.Final
2025-09-18 18:15:30 INFO  [main] o.h.c.i.RegionFactoryInitiator - HHH000026: Second-level cache disabled
2025-09-18 18:15:31 WARN  [main] o.hibernate.orm.connections.pooling - HHH10001002: Using built-in connection pool (not intended for production use)
2025-09-18 18:15:31 INFO  [main] o.hibernate.orm.connections.pooling - HHH10001005: Loaded JDBC driver class: com.microsoft.sqlserver.jdbc.SQLServerDriver
2025-09-18 18:15:31 INFO  [main] o.hibernate.orm.connections.pooling - HHH10001012: Connecting with JDBC URL [jdbc:sqlserver://acceleratron.in:3133;databaseName=parthi_erp;encrypt=false]
2025-09-18 18:15:31 INFO  [main] o.hibernate.orm.connections.pooling - HHH10001001: Connection properties: {password=****, user=acc}
2025-09-18 18:15:31 INFO  [main] o.hibernate.orm.connections.pooling - HHH10001003: Autocommit mode: false
2025-09-18 18:15:31 INFO  [main] o.hibernate.orm.connections.pooling - HHH10001115: Connection pool size: 20 (min=1)
2025-09-18 18:15:31 WARN  [main] org.hibernate.orm.deprecation - HHH90000025: SQLServerDialect does not need to be specified explicitly using 'hibernate.dialect' (remove the property setting and it will be selected by default)
2025-09-18 18:15:33 INFO  [main] o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
2025-09-18 18:15:33 INFO  [main] o.hibernate.orm.connections.access - HHH10001501: Connection obtained from JdbcConnectionAccess [org.hibernate.engine.jdbc.env.internal.JdbcEnvironmentInitiator$ConnectionProviderJdbcConnectionAccess@27898e13] for (non-JTA) DDL execution was not in auto-commit mode; the Connection 'local transaction' will be committed and the Connection will be set into auto-commit mode.
2025-09-18 18:15:35 INFO  [main] i.parthi.core.repository.ProductRepo - Largest Product ID: null
2025-09-18 18:15:35 INFO  [main] o.hibernate.orm.connections.pooling - HHH10001008: Cleaning up connection pool [jdbc:sqlserver://acceleratron.in:3133;databaseName=parthi_erp;encrypt=false]
2025-09-18 20:37:30 ERROR [main] in.parthi.ui.ProductInterface - No line found
2025-09-18 20:40:49 INFO  [main] in.parthi.ui.ProductInterface - Start taking product details from user
2025-09-18 20:41:03 ERROR [main] in.parthi.ui.ProductInterface - Text '20-2025-01' could not be parsed at index 0
2025-09-18 20:41:24 INFO  [main] in.parthi.ui.ProductInterface - Start taking product details from user
2025-09-18 20:41:36 INFO  [main] o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: Logistic]
2025-09-18 20:41:36 INFO  [main] org.hibernate.Version - HHH000412: Hibernate ORM core version 6.5.2.Final
2025-09-18 20:41:36 INFO  [main] o.h.c.i.RegionFactoryInitiator - HHH000026: Second-level cache disabled
2025-09-18 20:41:37 WARN  [main] o.hibernate.orm.connections.pooling - HHH10001002: Using built-in connection pool (not intended for production use)
2025-09-18 20:41:37 INFO  [main] o.hibernate.orm.connections.pooling - HHH10001005: Loaded JDBC driver class: com.microsoft.sqlserver.jdbc.SQLServerDriver
2025-09-18 20:41:37 INFO  [main] o.hibernate.orm.connections.pooling - HHH10001012: Connecting with JDBC URL [jdbc:sqlserver://acceleratron.in:3133;databaseName=parthi_erp;encrypt=false]
2025-09-18 20:41:37 INFO  [main] o.hibernate.orm.connections.pooling - HHH10001001: Connection properties: {password=****, user=acc}
2025-09-18 20:41:37 INFO  [main] o.hibernate.orm.connections.pooling - HHH10001003: Autocommit mode: false
2025-09-18 20:41:37 INFO  [main] o.hibernate.orm.connections.pooling - HHH10001115: Connection pool size: 20 (min=1)
2025-09-18 20:41:38 WARN  [main] org.hibernate.orm.deprecation - HHH90000025: SQLServerDialect does not need to be specified explicitly using 'hibernate.dialect' (remove the property setting and it will be selected by default)
2025-09-18 20:41:39 INFO  [main] o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
2025-09-18 20:41:39 INFO  [main] o.hibernate.orm.connections.access - HHH10001501: Connection obtained from JdbcConnectionAccess [org.hibernate.engine.jdbc.env.internal.JdbcEnvironmentInitiator$ConnectionProviderJdbcConnectionAccess@5fd43e58] for (non-JTA) DDL execution was not in auto-commit mode; the Connection 'local transaction' will be committed and the Connection will be set into auto-commit mode.
2025-09-18 20:41:40 INFO  [main] i.parthi.core.repository.ProductRepo - Largest Product ID: null
2025-09-18 20:41:40 INFO  [main] o.hibernate.orm.connections.pooling - HHH10001008: Cleaning up connection pool [jdbc:sqlserver://acceleratron.in:3133;databaseName=parthi_erp;encrypt=false]
2025-09-18 20:45:47 INFO  [main] o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: Logistic]
2025-09-18 20:45:47 INFO  [main] o.h.c.i.RegionFactoryInitiator - HHH000026: Second-level cache disabled
2025-09-18 20:45:47 WARN  [main] o.hibernate.orm.connections.pooling - HHH10001002: Using built-in connection pool (not intended for production use)
2025-09-18 20:45:47 INFO  [main] o.hibernate.orm.connections.pooling - HHH10001005: Loaded JDBC driver class: com.microsoft.sqlserver.jdbc.SQLServerDriver
2025-09-18 20:45:47 INFO  [main] o.hibernate.orm.connections.pooling - HHH10001012: Connecting with JDBC URL [jdbc:sqlserver://acceleratron.in:3133;databaseName=parthi_erp;encrypt=false]
2025-09-18 20:45:47 INFO  [main] o.hibernate.orm.connections.pooling - HHH10001001: Connection properties: {password=****, user=acc}
2025-09-18 20:45:47 INFO  [main] o.hibernate.orm.connections.pooling - HHH10001003: Autocommit mode: false
2025-09-18 20:45:47 INFO  [main] o.hibernate.orm.connections.pooling - HHH10001115: Connection pool size: 20 (min=1)
2025-09-18 20:45:47 WARN  [main] org.hibernate.orm.deprecation - HHH90000025: SQLServerDialect does not need to be specified explicitly using 'hibernate.dialect' (remove the property setting and it will be selected by default)
2025-09-18 20:45:48 INFO  [main] o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
2025-09-18 20:45:48 INFO  [main] o.hibernate.orm.connections.access - HHH10001501: Connection obtained from JdbcConnectionAccess [org.hibernate.engine.jdbc.env.internal.JdbcEnvironmentInitiator$ConnectionProviderJdbcConnectionAccess@29ccab93] for (non-JTA) DDL execution was not in auto-commit mode; the Connection 'local transaction' will be committed and the Connection will be set into auto-commit mode.
2025-09-18 20:45:48 INFO  [main] o.hibernate.orm.connections.pooling - HHH10001008: Cleaning up connection pool [jdbc:sqlserver://acceleratron.in:3133;databaseName=parthi_erp;encrypt=false]
2025-09-18 20:45:48 WARN  [main] i.parthi.core.service.ProductService - Product with id: ABCDEFGHI-001 not found in database
2025-09-18 20:45:48 INFO  [main] o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: Logistic]
2025-09-18 20:45:48 INFO  [main] o.h.c.i.RegionFactoryInitiator - HHH000026: Second-level cache disabled
2025-09-18 20:45:48 WARN  [main] o.hibernate.orm.connections.pooling - HHH10001002: Using built-in connection pool (not intended for production use)
2025-09-18 20:45:48 INFO  [main] o.hibernate.orm.connections.pooling - HHH10001005: Loaded JDBC driver class: com.microsoft.sqlserver.jdbc.SQLServerDriver
2025-09-18 20:45:48 INFO  [main] o.hibernate.orm.connections.pooling - HHH10001012: Connecting with JDBC URL [jdbc:sqlserver://acceleratron.in:3133;databaseName=parthi_erp;encrypt=false]
2025-09-18 20:45:48 INFO  [main] o.hibernate.orm.connections.pooling - HHH10001001: Connection properties: {password=****, user=acc}
2025-09-18 20:45:48 INFO  [main] o.hibernate.orm.connections.pooling - HHH10001003: Autocommit mode: false
2025-09-18 20:45:48 INFO  [main] o.hibernate.orm.connections.pooling - HHH10001115: Connection pool size: 20 (min=1)
2025-09-18 20:45:49 WARN  [main] org.hibernate.orm.deprecation - HHH90000025: SQLServerDialect does not need to be specified explicitly using 'hibernate.dialect' (remove the property setting and it will be selected by default)
2025-09-18 20:45:49 INFO  [main] o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
2025-09-18 20:45:49 INFO  [main] o.hibernate.orm.connections.access - HHH10001501: Connection obtained from JdbcConnectionAccess [org.hibernate.engine.jdbc.env.internal.JdbcEnvironmentInitiator$ConnectionProviderJdbcConnectionAccess@2d705998] for (non-JTA) DDL execution was not in auto-commit mode; the Connection 'local transaction' will be committed and the Connection will be set into auto-commit mode.
2025-09-18 20:45:50 INFO  [main] i.parthi.core.repository.ProductRepo - Product with id: ABCDEFGHI-001 added to the database
2025-09-18 20:45:50 INFO  [main] o.hibernate.orm.connections.pooling - HHH10001008: Cleaning up connection pool [jdbc:sqlserver://acceleratron.in:3133;databaseName=parthi_erp;encrypt=false]
2025-09-18 21:25:59 INFO  [main] in.parthi.ui.ProductInterface - Start taking product details from user
2025-09-18 21:26:03 INFO  [main] o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: Logistic]
2025-09-18 21:26:03 INFO  [main] o.h.c.i.RegionFactoryInitiator - HHH000026: Second-level cache disabled
2025-09-18 21:26:03 WARN  [main] o.hibernate.orm.connections.pooling - HHH10001002: Using built-in connection pool (not intended for production use)
2025-09-18 21:26:03 INFO  [main] o.hibernate.orm.connections.pooling - HHH10001005: Loaded JDBC driver class: com.microsoft.sqlserver.jdbc.SQLServerDriver
2025-09-18 21:26:03 INFO  [main] o.hibernate.orm.connections.pooling - HHH10001012: Connecting with JDBC URL [jdbc:sqlserver://acceleratron.in:3133;databaseName=parthi_erp;encrypt=false]
2025-09-18 21:26:03 INFO  [main] o.hibernate.orm.connections.pooling - HHH10001001: Connection properties: {password=****, user=acc}
2025-09-18 21:26:03 INFO  [main] o.hibernate.orm.connections.pooling - HHH10001003: Autocommit mode: false
2025-09-18 21:26:03 INFO  [main] o.hibernate.orm.connections.pooling - HHH10001115: Connection pool size: 20 (min=1)
2025-09-18 21:26:04 WARN  [main] org.hibernate.orm.deprecation - HHH90000025: SQLServerDialect does not need to be specified explicitly using 'hibernate.dialect' (remove the property setting and it will be selected by default)
